PAY_1,LIMIT_BAL,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_2,MARRIAGE,SEX,EDUCATION,default_pay
2,240000.0,2500.0,0.0,0.0,2,1,2,1,1
1,120000.0,0.0,0.0,0.0,-2,1,1,1,1
2,190000.0,107689.0,5200.0,4500.0,2,2,1,1,1
-1,30000.0,9280.0,2643.0,3415.0,-1,1,2,1,1
1,200000.0,0.0,0.0,0.0,-2,1,1,1,1
3,140000.0,21593.0,0.0,2000.0,2,2,2,1,1
0,10000.0,2274.0,1067.0,1500.0,0,2,2,2,1
2,140000.0,104651.0,5000.0,3600.0,2,1,1,1,1
0,270000.0,33224.0,52425.0,27595.0,-1,2,2,2,1
2,10000.0,2400.0,0.0,0.0,2,2,1,2,1
0,90000.0,58043.0,5003.0,5000.0,0,1,2,1,1
0,50000.0,29356.0,1603.0,1300.0,0,2,2,2,1
-1,10000.0,780.0,1473.0,0.0,-1,1,2,3,1
0,180000.0,149069.0,7500.0,8000.0,0,1,2,1,1
2,100000.0,101326.0,0.0,3500.0,2,1,1,3,1
0,340000.0,336190.0,10300.0,10302.0,0,2,2,2,1
2,20000.0,17880.0,1641.0,2400.0,0,2,1,3,1
-1,230000.0,907.0,0.0,1000.0,2,2,2,1,1
-1,200000.0,1207.0,5590.0,2500.0,-1,1,2,3,1
0,320000.0,12130.0,0.0,0.0,0,2,2,1,1
4,50000.0,27226.0,0.0,1200.0,3,2,1,3,1
0,80000.0,69760.0,2500.0,2061.0,0,1,2,2,1
1,120000.0,0.0,0.0,0.0,-2,2,2,1,1
-1,20000.0,15790.0,1372.0,1500.0,0,2,2,1,1
0,80000.0,79650.0,3515.0,2627.0,0,2,1,1,1
0,10000.0,7393.0,2329.0,0.0,0,2,1,2,1
1,360000.0,0.0,0.0,0.0,-2,2,2,3,1
0,90000.0,75382.0,3350.0,3300.0,0,2,2,2,1
-1,120000.0,416.0,416.0,416.0,-1,2,2,1,1
-1,180000.0,2069.0,2675.0,448.0,-1,1,2,3,1
-1,200000.0,473.0,4528.0,5122.0,-1,1,2,2,1
2,20000.0,2400.0,0.0,0.0,2,2,2,2,1
2,500000.0,4957.0,0.0,0.0,2,1,1,1,1
1,200000.0,183994.0,5200.0,7000.0,3,1,2,2,1
1,20000.0,0.0,0.0,0.0,-2,1,2,2,1
-1,30000.0,2450.0,4777.0,3770.0,-1,1,1,2,1
2,50000.0,150.0,0.0,0.0,2,2,2,1,1
2,120000.0,125406.0,4400.0,4436.0,2,2,1,2,1
2,80000.0,74037.0,390.0,4000.0,2,2,2,2,1
2,10000.0,1050.0,0.0,0.0,2,2,1,1,1
0,140000.0,124375.0,11000.0,6000.0,0,1,2,1,1
0,200000.0,99483.0,4841.0,4300.0,0,2,1,2,1
0,90000.0,26928.0,3600.0,1100.0,0,2,2,2,1
-1,80000.0,666.0,666.0,1332.0,-1,2,2,1,1
1,60000.0,749.0,60295.0,3000.0,-1,1,2,3,1
0,50000.0,49695.0,2200.0,2100.0,0,1,1,2,1
0,200000.0,188096.0,8000.0,6700.0,0,1,2,3,1
-1,140000.0,326.0,501.0,1251.0,-1,1,2,2,1
1,120000.0,114127.0,7000.0,1500.0,2,1,1,1,1
2,120000.0,117922.0,0.0,4400.0,2,1,2,2,1
2,50000.0,20632.0,1700.0,2600.0,0,2,2,2,1
-1,490000.0,115.0,109.0,1381.0,-1,1,1,1,1
2,180000.0,178854.0,2600.0,5022.0,2,1,2,2,1
1,360000.0,0.0,0.0,0.0,-2,1,1,2,1
-1,280000.0,29989.0,168.0,1206.0,-1,2,2,1,1
0,50000.0,45260.0,2075.0,1787.0,0,1,2,3,1
-1,30000.0,165.0,165.0,165.0,-1,2,2,1,1
0,20000.0,21431.0,1386.0,1189.0,0,1,1,2,1
0,30000.0,10011.0,3000.0,901.0,0,1,2,2,1
2,110000.0,114430.0,0.0,6000.0,2,1,2,1,1
2,30000.0,22323.0,4000.0,9.0,2,2,1,3,1
0,50000.0,57570.0,2460.0,1140.0,0,2,1,2,1
-1,150000.0,598.0,3188.0,33850.0,-1,1,2,1,1
3,100000.0,61089.0,0.0,2525.0,3,1,2,2,1
-2,200000.0,-18.0,0.0,0.0,-2,2,1,1,1
1,30000.0,0.0,0.0,0.0,-2,2,1,1,1
-1,50000.0,5433.0,1117.0,1098.0,0,1,1,1,1
2,140000.0,25621.0,1600.0,1500.0,0,2,2,2,1
-1,260000.0,470.0,0.0,0.0,-1,2,2,1,1
0,10000.0,8257.0,2000.0,1100.0,0,2,1,2,1
2,240000.0,118402.0,5598.0,4000.0,0,1,2,1,1
2,130000.0,50033.0,3500.0,2000.0,2,2,2,2,1
1,120000.0,87376.0,0.0,3200.0,2,2,1,2,1
2,10000.0,2400.0,0.0,0.0,2,2,2,1,1
0,190000.0,86713.0,3359.0,13487.0,0,1,1,2,1
0,10000.0,4216.0,2500.0,0.0,0,2,1,1,1
5,30000.0,26551.0,0.0,0.0,4,2,1,2,1
2,20000.0,5743.0,2000.0,900.0,2,2,2,2,1
2,70000.0,63963.0,3000.0,2600.0,2,1,2,2,1
2,150000.0,17790.0,1000.0,1000.0,2,1,1,3,1
2,190000.0,4686.0,1000.0,1000.0,2,2,2,2,1
2,80000.0,62423.0,3000.0,2500.0,2,2,1,1,1
2,260000.0,94114.0,5000.0,6000.0,0,2,2,1,1
-1,50000.0,465.0,0.0,760.0,2,1,2,1,1
2,100000.0,73073.0,3500.0,3003.0,0,1,2,2,1
0,120000.0,11379.0,1200.0,1500.0,0,2,2,1,1
0,20000.0,20184.0,2950.0,2.0,0,1,1,3,1
1,160000.0,0.0,1519.0,0.0,-1,2,2,2,1
4,100000.0,101762.0,3504.0,0.0,5,1,1,1,1
1,120000.0,650.0,300.0,0.0,2,2,1,1,1
2,70000.0,25773.0,3600.0,0.0,2,1,2,2,1
-1,240000.0,5354.0,4790.0,900.0,-1,2,1,1,1
-1,50000.0,526.0,526.0,526.0,-1,2,1,1,1
-1,240000.0,6916.0,2106.0,9951.0,-1,2,2,1,1
0,70000.0,66874.0,2423.0,4136.0,0,2,1,1,1
2,110000.0,110109.0,0.0,5200.0,2,1,2,2,1
3,100000.0,100016.0,0.0,8440.0,2,2,2,1,1
2,130000.0,138910.0,0.0,18259.0,2,2,2,2,1
0,10000.0,9042.0,1305.0,1000.0,0,2,1,2,1
0,50000.0,46687.0,1896.0,1829.0,0,2,2,3,1
1,360000.0,0.0,0.0,0.0,-2,1,1,2,1
2,20000.0,14064.0,3000.0,1006.0,0,1,2,3,1
2,30000.0,27975.0,2700.0,1500.0,2,1,2,2,1
0,10000.0,6817.0,2588.0,0.0,0,1,1,3,1
-1,170000.0,1085.0,326.0,326.0,-1,1,2,2,1
2,50000.0,1050.0,0.0,0.0,2,2,1,2,1
1,360000.0,0.0,0.0,0.0,-2,2,1,3,1
0,50000.0,48027.0,3000.0,1600.0,0,1,1,2,1
0,20000.0,18535.0,5109.0,1600.0,0,2,1,3,1
0,60000.0,60491.0,2560.0,1593.0,0,2,2,3,1
0,90000.0,40145.0,2000.0,2000.0,0,2,2,5,1
0,80000.0,75709.0,6800.0,0.0,0,2,2,1,1
2,60000.0,61432.0,0.0,4770.0,2,2,1,1,1
1,50000.0,52935.0,0.0,0.0,3,2,1,2,1
0,230000.0,1873.0,1500.0,2000.0,0,2,2,3,1
2,260000.0,655.0,1076.0,1076.0,0,1,1,3,1
0,230000.0,57259.0,2500.0,3000.0,0,1,2,2,1
3,50000.0,12961.0,507.0,1158.0,2,2,1,2,1
0,20000.0,11564.0,2000.0,1500.0,0,2,2,2,1
2,240000.0,213732.0,8500.0,5000.0,3,1,1,3,1
-1,60000.0,326.0,326.0,326.0,-1,2,1,3,1
1,20000.0,6025.0,0.0,5000.0,2,2,2,2,1
2,30000.0,19608.0,1700.0,0.0,2,1,2,3,1
1,50000.0,0.0,484.0,1000.0,-1,1,1,3,1
0,80000.0,46982.0,1728.0,1411.0,0,2,2,2,1
1,50000.0,45608.0,0.0,1600.0,2,1,2,1,1
0,20000.0,16560.0,1293.0,1304.0,0,1,2,2,1
1,20000.0,12564.0,0.0,1212.0,2,1,1,2,1
-1,10000.0,4711.0,5000.0,0.0,-1,1,1,1,1
2,220000.0,124820.0,6300.0,0.0,2,2,1,1,1
2,100000.0,88420.0,3600.0,4000.0,0,2,2,2,1
0,300000.0,11342.0,9670.0,2615.0,-1,2,2,2,1
1,200000.0,73537.0,0.0,10000.0,2,1,1,1,1
0,200000.0,2346.0,2500.0,0.0,0,1,1,1,1
2,160000.0,73820.0,0.0,5500.0,2,2,1,2,1
2,390000.0,78658.0,4514.0,0.0,2,1,2,2,1
1,360000.0,0.0,0.0,0.0,-2,1,1,1,1
0,50000.0,11839.0,1600.0,1300.0,0,1,1,3,1
2,30000.0,22352.0,1700.0,1200.0,2,1,2,3,1
0,30000.0,22541.0,1338.0,1321.0,0,1,1,1,1
2,30000.0,30615.0,0.0,3017.0,2,1,2,3,1
-1,300000.0,999.0,0.0,24000.0,-1,1,1,1,1
0,470000.0,491428.0,300000.0,15937.0,0,2,2,2,1
1,70000.0,28106.0,3100.0,0.0,2,2,2,1,1
0,80000.0,26170.0,1414.0,1388.0,0,2,1,2,1
2,20000.0,15089.0,2200.0,1000.0,2,1,1,3,1
2,100000.0,97614.0,3000.0,0.0,0,2,1,2,1
-2,220000.0,183718.0,6243.0,6376.0,-2,1,2,2,1
1,20000.0,13242.0,0.0,0.0,5,2,1,2,1
0,180000.0,173481.0,7900.0,8000.0,0,1,1,2,1
-1,10000.0,9860.0,0.0,1200.0,2,1,1,2,1
1,20000.0,17147.0,3000.0,0.0,2,2,1,1,1
0,50000.0,48803.0,1487.0,1200.0,0,2,1,2,1
0,130000.0,99593.0,4050.0,5600.0,0,2,2,2,1
0,60000.0,20636.0,1369.0,1336.0,0,1,2,2,1
1,180000.0,133424.0,5000.0,0.0,2,1,1,1,1
-1,180000.0,996.0,1503.0,1400.0,0,1,2,1,1
0,10000.0,2946.0,0.0,390.0,0,2,1,1,1
2,30000.0,30558.0,1500.0,1600.0,0,2,2,2,1
2,110000.0,96898.0,4826.0,5.0,2,1,1,2,1
2,60000.0,46806.0,2000.0,2000.0,2,1,2,1,1
1,120000.0,60316.0,3000.0,3000.0,2,2,1,2,1
1,80000.0,0.0,159.0,0.0,-2,2,2,2,1
2,30000.0,23136.0,1744.0,4857.0,0,2,2,3,1
2,100000.0,63004.0,5000.0,10000.0,0,2,1,2,1
2,10000.0,6883.0,2500.0,0.0,2,2,1,1,1
2,300000.0,273138.0,12000.0,0.0,2,2,1,1,1
-2,260000.0,0.0,0.0,3210.0,-2,2,2,1,1
1,260000.0,0.0,0.0,0.0,-2,2,2,2,1
2,60000.0,60270.0,5706.0,0.0,2,2,2,2,1
2,20000.0,18243.0,1677.0,3000.0,0,2,1,3,1
-1,500000.0,4331.0,60446.0,30594.0,-1,2,1,1,1
0,50000.0,1552.0,2452.0,0.0,-1,2,1,2,1
2,220000.0,2345.0,1007.0,16.0,0,1,2,2,1
-2,300000.0,0.0,0.0,0.0,-2,2,2,1,1
2,120000.0,67714.0,2102.0,1021.0,0,2,2,2,1
-1,50000.0,390.0,770.0,590.0,-1,2,1,1,1
-1,80000.0,1894.0,316.0,316.0,-1,1,2,2,1
-1,20000.0,6085.0,1045.0,1028.0,0,2,1,3,1
2,100000.0,59586.0,2800.0,2500.0,2,1,1,2,1
0,90000.0,106947.0,1965.0,5064.0,0,3,1,2,1
0,100000.0,63977.0,2500.0,6100.0,0,1,1,1,1
3,350000.0,314607.0,14000.0,12000.0,2,2,2,1,1
0,160000.0,36134.0,21000.0,421.0,0,2,2,2,1
2,100000.0,48186.0,1800.0,0.0,2,2,1,1,1
1,30000.0,16493.0,0.0,1275.0,2,2,2,2,1
0,50000.0,47020.0,2139.0,2500.0,0,2,2,2,1
2,150000.0,106628.0,7400.0,0.0,2,1,1,2,1
0,80000.0,28054.0,3600.0,1200.0,0,1,1,1,1
3,140000.0,124716.0,5800.0,5000.0,3,2,2,2,1
0,230000.0,95956.0,4231.0,4061.0,0,2,2,1,1
0,50000.0,17313.0,3000.0,0.0,0,2,2,2,1
2,130000.0,124651.0,7100.0,5000.0,2,2,2,1,1
2,390000.0,185204.0,0.0,6000.0,2,1,1,1,1
0,210000.0,8770.0,6000.0,15042.0,0,1,2,2,1
2,130000.0,16357.0,1500.0,3000.0,0,1,1,2,1
0,30000.0,19643.0,1700.0,1800.0,0,1,1,2,1
2,100000.0,96638.0,4300.0,4000.0,2,2,2,2,1
0,40000.0,28140.0,5000.0,8017.0,0,2,2,1,1
2,70000.0,27241.0,3628.0,0.0,2,1,2,3,1
-2,320000.0,-1.0,0.0,0.0,-2,2,2,1,1
2,30000.0,28603.0,1000.0,0.0,0,2,1,2,1
0,20000.0,10400.0,0.0,0.0,0,1,1,2,1
1,500000.0,0.0,0.0,0.0,-2,1,1,2,1
2,60000.0,60558.0,3500.0,3000.0,0,1,2,2,1
0,150000.0,10693.0,3000.0,7000.0,0,2,2,2,1
0,130000.0,107594.0,4023.0,4030.0,0,2,2,2,1
-1,180000.0,4425.0,1200.0,1000.0,0,1,1,2,1
2,30000.0,26008.0,1800.0,1300.0,2,1,2,2,1
2,80000.0,77490.0,5000.0,4000.0,0,1,2,3,1
-1,160000.0,1319.0,3941.0,399.0,-1,1,2,2,1
0,70000.0,48910.0,2050.0,2100.0,0,2,2,1,1
0,50000.0,14262.0,2000.0,2000.0,0,1,2,2,1
1,360000.0,-130.0,0.0,0.0,-2,1,1,1,1
2,190000.0,185738.0,7762.0,7700.0,0,1,2,3,1
-1,10000.0,1655.0,1473.0,390.0,-1,2,1,3,1
-1,160000.0,116212.0,0.0,2483.0,2,2,2,2,1
0,60000.0,58143.0,3044.0,1123.0,0,2,2,2,1
-2,360000.0,0.0,0.0,0.0,-2,2,2,3,1
2,100000.0,37160.0,3500.0,1500.0,2,2,2,1,1
0,50000.0,34301.0,1700.0,4630.0,0,1,1,3,1
2,150000.0,113358.0,14779.0,0.0,2,1,1,1,1
2,90000.0,82623.0,5900.0,0.0,3,2,2,2,1
1,500000.0,0.0,0.0,0.0,-2,1,1,1,1
2,360000.0,2500.0,0.0,0.0,2,1,1,2,1
2,150000.0,15475.0,3000.0,1000.0,2,2,2,1,1
-1,230000.0,878.0,9574.0,0.0,-1,1,2,1,1
2,20000.0,20264.0,1500.0,1500.0,0,1,1,2,1
2,110000.0,67591.0,3200.0,3200.0,0,1,1,3,1
2,80000.0,80140.0,3253.0,3211.0,0,2,1,2,1
0,310000.0,259874.0,8874.0,7984.0,0,1,2,1,1
0,80000.0,19211.0,1337.0,1368.0,0,2,1,2,1
2,30000.0,15191.0,1500.0,800.0,2,2,2,2,1
-1,330000.0,1972.0,1586.0,0.0,-1,2,2,1,1
0,70000.0,49775.0,2000.0,2500.0,0,1,2,2,1
3,30000.0,23368.0,2000.0,1000.0,2,1,2,3,1
-1,200000.0,2681.0,0.0,2192.0,2,1,2,2,1
1,360000.0,0.0,0.0,0.0,-2,1,1,2,1
2,40000.0,27255.0,0.0,3000.0,2,2,2,1,1
0,20000.0,14676.0,1286.0,3900.0,0,1,2,1,1
2,30000.0,26042.0,1800.0,2378.0,2,1,2,3,1
1,10000.0,-1000.0,0.0,0.0,-2,2,2,2,1
0,150000.0,52582.0,6395.0,0.0,0,2,1,1,1
-1,120000.0,390.0,0.0,780.0,-1,2,1,3,1
-1,170000.0,12218.0,5507.0,100.0,-1,2,2,1,1
2,30000.0,12324.0,4500.0,0.0,2,2,2,1,1
1,10000.0,0.0,1000.0,0.0,-1,2,2,2,1
0,150000.0,113932.0,2500.0,3000.0,0,2,2,3,1
1,20000.0,10968.0,2000.0,0.0,2,2,1,1,1
2,110000.0,111541.0,5400.0,4000.0,2,2,1,2,1
2,30000.0,35991.0,2000.0,1200.0,2,2,1,2,1
0,30000.0,21632.0,3300.0,1000.0,0,1,2,2,1
1,20000.0,19006.0,0.0,2690.0,2,1,1,2,1
-2,360000.0,0.0,0.0,0.0,-2,1,2,1,1
1,240000.0,0.0,0.0,0.0,-2,2,2,1,1
4,270000.0,237881.0,0.0,0.0,4,2,1,1,1
2,70000.0,50016.0,0.0,4000.0,2,2,1,1,1
2,110000.0,53016.0,5000.0,2500.0,2,2,1,2,1
-1,50000.0,19875.0,0.0,2500.0,2,2,1,2,1
1,300000.0,158230.0,6000.0,0.0,2,1,1,1,1
0,50000.0,47772.0,2000.0,1221.0,0,2,1,2,1
2,70000.0,59794.0,0.0,6672.0,2,2,2,1,1
0,50000.0,32781.0,1489.0,1326.0,0,2,1,2,1
1,260000.0,2111.0,0.0,2007.0,2,2,2,1,1
-1,100000.0,380.0,380.0,380.0,-1,1,2,1,1
-1,20000.0,7702.0,274.0,1395.0,-1,2,2,1,1
0,90000.0,78651.0,3600.0,3805.0,0,2,2,2,1
1,120000.0,0.0,974.0,0.0,-1,2,2,2,1
2,50000.0,55028.0,3000.0,1600.0,0,1,1,3,1
-1,80000.0,2152.0,2245.0,0.0,-1,2,2,2,1
-1,250000.0,390.0,390.0,390.0,-1,1,1,1,1
2,140000.0,136308.0,5150.0,7750.0,0,2,2,2,1
0,50000.0,51521.0,1451.0,13609.0,0,2,2,2,1
2,80000.0,78950.0,2815.0,1858.0,0,2,1,3,1
0,50000.0,48406.0,2286.0,1302.0,0,2,1,2,1
2,140000.0,70428.0,3200.0,2800.0,2,1,2,2,1
4,20000.0,34213.0,0.0,0.0,3,2,1,2,1
2,50000.0,24064.0,1600.0,1200.0,2,2,2,3,1
2,60000.0,24541.0,2000.0,2000.0,0,3,2,2,1
-1,10000.0,219.0,10400.0,1000.0,-1,2,1,2,1
-1,240000.0,7058.0,4789.0,6853.0,-1,1,2,1,1
0,80000.0,78415.0,3369.0,1688.0,0,1,1,3,1
1,360000.0,0.0,0.0,0.0,-2,1,2,1,1
2,30000.0,18499.0,2500.0,1000.0,2,1,2,2,1
0,50000.0,20378.0,3300.0,1000.0,0,2,1,2,1
3,20000.0,18464.0,1600.0,800.0,2,1,2,2,1
-1,250000.0,6826.0,3924.0,4482.0,-1,1,1,3,1
4,120000.0,149229.0,0.0,0.0,3,2,1,3,1
2,130000.0,114144.0,0.0,0.0,2,2,1,1,1
1,360000.0,0.0,0.0,0.0,-2,1,2,2,1
0,280000.0,126305.0,4728.0,4700.0,0,1,1,2,1
0,50000.0,50679.0,2033.0,1900.0,0,2,1,2,1
-1,20000.0,780.0,0.0,1170.0,-1,2,1,2,1
2,100000.0,10514.0,13008.0,1119.0,-1,3,1,3,1
2,200000.0,2500.0,0.0,0.0,2,1,1,1,1
2,20000.0,20439.0,1602.0,900.0,2,1,2,2,1
2,270000.0,211630.0,3000.0,15000.0,2,1,1,2,1
-1,20000.0,390.0,1170.0,0.0,-1,2,1,2,1
1,140000.0,73302.0,3000.0,3000.0,2,1,1,2,1
-1,140000.0,711.0,711.0,711.0,-1,1,1,2,1
1,120000.0,0.0,0.0,0.0,-2,2,2,1,1
1,30000.0,27262.0,0.0,2800.0,2,2,1,2,1
0,30000.0,20234.0,2000.0,3000.0,0,2,2,1,1
1,300000.0,315632.0,0.0,0.0,5,2,2,1,1
3,50000.0,26798.0,1200.0,1000.0,3,2,1,2,1
-1,120000.0,200.0,0.0,0.0,2,2,2,2,1
2,60000.0,56252.0,3000.0,2100.0,2,1,2,2,1
0,20000.0,10085.0,1500.0,1600.0,0,1,1,2,1
1,440000.0,-6.0,1166.0,1891.0,-1,1,2,2,1
1,130000.0,0.0,0.0,0.0,-2,1,1,1,1
0,140000.0,125080.0,4688.0,11421.0,0,2,1,2,1
2,50000.0,5804.0,1300.0,0.0,2,2,2,2,1
0,20000.0,17450.0,3200.0,0.0,0,1,2,2,1
7,20000.0,22858.0,0.0,0.0,6,1,2,2,1
0,130000.0,53119.0,3106.0,22511.0,0,1,1,2,1
0,20000.0,10574.0,3010.0,0.0,0,1,1,3,1
0,70000.0,66738.0,3005.0,3000.0,0,2,2,1,1
-1,90000.0,685.0,0.0,490.0,-1,1,2,2,1
2,50000.0,31805.0,2000.0,2800.0,2,2,2,2,1
0,180000.0,27884.0,1526.0,1432.0,0,1,1,2,1
0,80000.0,73684.0,2896.0,1722.0,0,2,2,2,1
0,80000.0,38174.0,3000.0,2000.0,0,2,2,1,1
2,80000.0,78610.0,3900.0,4000.0,2,1,2,2,1
-1,50000.0,53746.0,0.0,5160.0,2,2,1,1,1
0,70000.0,65460.0,2352.0,2030.0,0,2,1,3,1
2,70000.0,34751.0,3500.0,3500.0,2,2,1,2,1
1,50000.0,11763.0,0.0,2200.0,2,1,1,3,1
2,90000.0,90221.0,4000.0,2090.0,2,2,1,3,1
2,410000.0,180922.0,7670.0,2.0,2,1,2,1,1
0,90000.0,14421.0,5000.0,4000.0,0,2,2,1,1
0,50000.0,50883.0,2200.0,5300.0,0,2,2,2,1
2,260000.0,136007.0,5400.0,9500.0,0,1,2,2,1
-2,500000.0,0.0,0.0,3500.0,-2,1,2,1,1
1,30000.0,25747.0,0.0,1433.0,2,2,2,1,1
1,160000.0,-5.0,781.0,0.0,-1,1,2,1,1
2,150000.0,143896.0,6482.0,3440.0,0,2,1,1,1
-1,450000.0,5514.0,0.0,949.0,2,1,1,1,1
2,200000.0,2500.0,0.0,0.0,2,2,1,2,1
2,50000.0,49873.0,2200.0,568.0,2,1,2,3,1
2,380000.0,127449.0,6600.0,6000.0,0,1,1,1,1
1,50000.0,51046.0,2400.0,0.0,2,1,2,2,1
0,20000.0,13359.0,1300.0,1270.0,0,2,1,1,1
0,30000.0,15199.0,3100.0,2000.0,0,1,2,1,1
-1,140000.0,1712.0,2314.0,0.0,-1,2,1,1,1
2,50000.0,47585.0,2500.0,1300.0,0,1,1,2,1
0,500000.0,504644.0,22650.0,0.0,0,2,1,1,1
2,50000.0,52156.0,0.0,1310.0,2,2,1,2,1
-1,200000.0,3702.0,25678.0,10623.0,-1,2,1,1,1
3,70000.0,31507.0,3000.0,3000.0,3,1,2,2,1
0,140000.0,110384.0,3729.0,3539.0,0,1,1,2,1
0,130000.0,109292.0,4500.0,11350.0,0,2,1,2,1
1,190000.0,153364.0,0.0,13000.0,2,2,1,1,1
2,450000.0,152652.0,7032.0,3003.0,0,1,1,3,1
0,20000.0,16728.0,1307.0,2300.0,0,2,1,2,1
3,10000.0,8261.0,1500.0,2000.0,2,1,1,2,1
0,110000.0,114023.0,4097.0,3360.0,0,1,2,2,1
4,50000.0,33100.0,0.0,0.0,5,1,2,3,1
2,110000.0,106321.0,4334.0,4250.0,0,2,2,1,1
2,100000.0,107643.0,4048.0,3105.0,0,2,1,3,1
1,140000.0,86761.0,0.0,5000.0,2,2,2,1,1
0,180000.0,141510.0,6700.0,6000.0,0,2,1,1,1
0,60000.0,63709.0,2351.0,1237.0,0,2,2,2,1
0,180000.0,180827.0,6600.0,7738.0,0,1,1,2,1
0,140000.0,133899.0,5425.0,4979.0,0,1,1,2,1
2,120000.0,744.0,444.0,444.0,2,2,2,1,1
0,80000.0,23931.0,1500.0,2000.0,0,1,2,2,1
2,50000.0,42304.0,3695.0,2000.0,2,2,2,3,1
0,30000.0,26755.0,1507.0,2172.0,0,1,2,2,1
0,30000.0,24422.0,1455.0,1400.0,0,1,1,2,1
0,50000.0,46100.0,2133.0,1058.0,0,1,1,2,1
1,360000.0,0.0,0.0,0.0,-2,1,1,2,1
2,20000.0,20591.0,1500.0,1000.0,2,1,1,2,1
0,70000.0,64315.0,3000.0,10032.0,0,2,2,1,1
1,300000.0,0.0,0.0,0.0,-2,2,1,1,1
2,30000.0,27703.0,1500.0,1356.0,0,1,2,1,1
3,80000.0,35637.0,0.0,2000.0,2,2,1,2,1
1,100000.0,0.0,0.0,0.0,-2,1,2,3,1
-1,310000.0,493.0,0.0,0.0,-1,1,1,1,1
-1,180000.0,375.0,375.0,375.0,-1,1,1,2,1
2,30000.0,16035.0,0.0,1270.0,2,2,1,1,1
0,50000.0,50545.0,2603.0,1621.0,0,1,1,3,1
0,130000.0,147582.0,5394.0,4229.0,0,1,2,1,1
1,80000.0,49373.0,1980.0,19800.0,2,2,1,1,1
0,70000.0,23409.0,3003.0,5106.0,0,2,2,2,1
1,20000.0,20011.0,0.0,10600.0,2,1,1,2,1
0,350000.0,314994.0,12695.0,9790.0,0,2,2,1,1
1,80000.0,0.0,0.0,8061.0,-2,2,2,1,1
2,150000.0,135215.0,6000.0,30.0,2,1,1,3,1
0,50000.0,49061.0,2138.0,1400.0,0,2,2,1,1
0,140000.0,74177.0,4000.0,3500.0,0,2,1,1,1
2,50000.0,50808.0,0.0,3259.0,2,1,1,2,1
4,30000.0,15847.0,0.0,1150.0,3,2,2,2,1
0,50000.0,30479.0,1528.0,1461.0,0,1,2,1,1
-1,120000.0,360.0,360.0,360.0,-1,1,1,1,1
2,30000.0,24796.0,2000.0,1804.0,0,2,1,1,1
1,50000.0,0.0,0.0,0.0,-2,2,1,2,1
0,180000.0,126937.0,5000.0,2000.0,0,1,1,2,1
2,60000.0,40587.0,2000.0,0.0,2,1,1,2,1
3,40000.0,5754.0,900.0,0.0,3,2,1,2,1
2,40000.0,34470.0,2000.0,3000.0,0,2,1,3,1
-1,490000.0,17884.0,6836.0,4657.0,-1,1,1,1,1
2,30000.0,25039.0,1700.0,1384.0,0,2,2,3,1
-2,450000.0,-9.0,1853.0,0.0,-2,1,1,1,1
2,50000.0,48537.0,2000.0,2000.0,0,2,2,2,1
0,10000.0,4695.0,1103.0,1117.0,0,1,2,2,1
1,20000.0,8483.0,2000.0,1000.0,2,2,2,1,1
0,110000.0,108936.0,3991.0,2375.0,0,1,2,2,1
2,360000.0,291410.0,22913.0,7000.0,2,2,2,1,1
1,390000.0,0.0,0.0,0.0,-2,1,2,2,1
-1,40000.0,780.0,0.0,0.0,2,1,1,1,1
1,20000.0,10248.0,1000.0,2000.0,2,2,1,2,1
1,20000.0,18679.0,2300.0,0.0,2,2,1,1,1
0,20000.0,3978.0,1500.0,1362.0,0,2,2,1,1
2,30000.0,2400.0,0.0,0.0,2,1,1,1,1
-2,10000.0,390.0,390.0,780.0,-2,2,2,2,1
-2,310000.0,2647.0,4206.0,1858.0,-2,1,1,2,1
0,20000.0,9249.0,1500.0,1487.0,0,2,1,3,1
2,50000.0,48283.0,1700.0,0.0,2,2,2,2,1
-1,230000.0,3741.0,0.0,0.0,-1,2,2,1,1
2,100000.0,42440.0,1599.0,2000.0,0,2,2,2,1
1,100000.0,99679.0,4000.0,0.0,3,2,1,2,1
0,50000.0,14484.0,4300.0,1000.0,0,1,2,3,1
0,90000.0,45709.0,2000.0,2000.0,0,2,2,2,1
2,80000.0,27458.0,1800.0,0.0,2,1,2,2,1
0,50000.0,26432.0,1700.0,2000.0,0,3,1,2,1
-1,100000.0,17553.0,0.0,1000.0,2,2,1,1,1
2,50000.0,47987.0,2690.0,2359.0,0,2,1,2,1
7,220000.0,243234.0,0.0,0.0,6,1,2,1,1
2,20000.0,17597.0,1619.0,1308.0,0,1,2,2,1
-1,90000.0,700.0,2122.0,1897.0,-1,2,2,1,1
2,70000.0,44207.0,2100.0,1800.0,2,1,1,2,1
0,50000.0,5703.0,2000.0,1200.0,0,1,1,3,1
1,80000.0,4923.0,0.0,1551.0,2,2,2,3,1
0,30000.0,8185.0,1500.0,2000.0,0,2,1,3,1
1,80000.0,5999.0,0.0,1416.0,2,2,2,1,1
1,390000.0,0.0,0.0,0.0,-2,1,2,1,1
-1,10000.0,1409.0,0.0,0.0,2,1,2,3,1
-1,60000.0,836.0,390.0,317.0,-1,2,2,1,1
3,30000.0,29093.0,1200.0,1200.0,3,2,2,2,1
0,50000.0,24801.0,3200.0,0.0,0,1,1,2,1
0,120000.0,114815.0,6159.0,10008.0,0,2,1,2,1
